File,Chunk_Index,Transcription
SandalWoodNewsStories_283.mp3,25,ಅಮೂಲ ತಂಪುನಸ್ ಅಂ್ ಪರ್ತೊಂಪುಸುಗಿದ್ದ ಮೂಲೆವಾತಾವಣ ಅನ್ಲ ಶ್ಲೂದ್ ನುದನಾನು ವರಿನಲ ಹೊಸ್ಸುಗಿಳಿದೆ ಸ್ವಸ್ಯಪ್ರಿಯ ನಾನಂಶರ್ ಹಿಂಜಲಬೇನೂನು ಪುಳಿತುಮಾರ್ಧನು ಸ್ಯಗಳನುಕೃತಿ ಮಾರ್ತನೆ ಹೊಸ್ಕೆ ನಿವದ ಇದ್ರು ಬಗ್ಗೆ ರಷ್ಸಿನ್ ದನದ ಬಗ್ಗೆನ್ಯ ತೋಟರಾರಿಕಿ ಲಹಿಲಿಯನದು ಮಾಹಿತಿತುವೊಂದ ಜ್ಿಮೆನ್ಲಮಏನಿತ ಒಂದುಳಬೆಳೆಯಾದೆಯ ಗೊರದೊದು ಮಾರ್ಸ ತೆಗೆ ಸಲ್ತ್ದಲದಗಏನಿಡುವರೆಗುವಗಿ ಇದು ಬಗೆಯನು ಮಾೆಎಂದ ಹೊಂದಿಲ್ಲ ನೂಟುಗಲ ಸ್ವಸ್ಚು ವಾರುದನ್ನ್ು ನಮ್ು ಯುಂಬಿಕ ಮಯತಿಸಿದು ತು ಮಾಂತುನವಡಿನಮ ಯುಟಿವಲ್ತ್ ಮಾಡು ಮಾಹಿತಿಯಿಂದ ಒಬ್ಬ ರೈತ್ರಿಗಾದುಸರಿ ಉದ್ದೇನಿಯಾಗಿ ಅಂದುಕೆಕುಷೀನ ಮಾರಡ್ಬೇಕೊನ್ನದು ಕುಡ ಮಯಿತಿಸಿಗುತ್ತದಂತಲದಿಗೆ ಯುಲ್ಟುಬರ್ ಮಾಡುಹಂತ ಆವೆರ್ ನ್ಸಿವಿದಯಗಳು ಮತೆ ಅಂಥ ಉತ್ತಮ ಮಾಹಿಸಿ ನಿದಂತ ವಿರಿಯಗಳು ಸಾಕ್ಷಯಗಿದೆ ಯ ರೇಳಿದು ನಯುದುತ್ ನೋ್ಜಿನ ಅಗಿ ಮಾಯಿಗಿಲಸಿಹಿದ್ಿಯಂತ ನಿಲ್ಲಾರಿಯಿನ ಮ ಯುಸುಬಗಲ್ಲಿ ಅರೆ ಉತ್ಟಮವದಂಥ ಮಾಯಿಸಿಗಳಿನ ಹುತು ಮುಖಾಂತ್ರ ಕೊತ್ರೆಮಾತ್ರ ಜನಗಳಿಗಾಗಿರುವುದು ರೈದ್ರಿಗಾಗಿರುವುದಿಎಲ್ಲ ಕ್ರಿಕಲ್ ಸಮನ್ಪಟ್ಟಿದವಿಗೆ ಒೊಳೆ ಮಯೈಸಿಸ್ಸಿ ಸುಸರೆ ಸಟ್ತಪ್ಪೂ ನೀವೆ ಯುಟುಬಲ ಕಷ್ಪಟ್ಟಾಗಿ ನೀವೆ ಕೆಲವು ಡಾಪ್ತ್ರಾಗಿದ್ದರೆ ಕೆಲವ ರು ಬಂಧಿಸಿಲ್ದ ಲೆಕ್ಷ್ಪಟ್ಟ ಗಿರದ್ದರಾದರ ಗೂಗಲ್ ಡ್ಯಾಪ್ತಾದಕಿಂತ ಅದನೆ ಲ ಬಿಟ್ಟು ಕಡಿ ಮಾಡಿ ಒಂದು ಉತ್ತಮರಿಸಯದ ಸಂಗೆಂಗ್ ಕೊತ್ಟ್ೆಎಲ್ದ್ರೆ ಹೂ ಪಯೋಗ ಎಗೆಲೆ ಎಲ್ದ್ರ ಕೊಡೈವರತಿಂಕದಲ್ಲಿುತುದನೊರ್ದರೆ ಎಲ್ಲಕ ಎಲ್ಲರ ಕೈಯಲ್ಲೂ ಮೊಬಾಯೈಿಲಿರುತ್ತೆಹಾಗಿನಿ ಒಂದು ಕಂಟೈನ್ ಕೊಡ್ಬೇಕುತವೊಂ್ದು ವಿಡಿಯ ಮಾಡ್ಬೇಕಂಡೆ ಸಾಕಸ್ತು ಕಡಿಮಾಡಿ ಕೊಟ್ಟಾಗ್ಲನೆ
SandalWoodNewsStories_283.mp3,26,
SandalWoodNewsStories_283.mp3,27,ಪಿಯ ವೀಕ್ಷಕರೆ ನಮ್ಮಕರುನಾಡಿನ ಸಾಯಿತಿಯ ಸಂಸ್ಕೃತಿ ವಿಶೇಷ್ ವ್ಯಕ್ತಿಗಳ ಸಂದರ್ಶನವನು ತಪ್ಪದೇ ವೀಕ್ಷಿಸಿ ನಮ್ಮ ಚಾನಲನು ಸರ್ಸ್ಪೇಟ್ ಮಾಡಿ ಬೆಲಯಕನ ಕ್ಲಿಟ್ ಮಾಡಿ ನಿಮ್ಮ ಅಭಿಪ್ರಾಯವನ್ನು ತಪ್ಪದೇ ಶಿಳಿಸಿಡಿಸಿಟಲ್ ಮ ದಿಮಾ ಎಲ್ಲಾ ಸಾಮ ಜಿಗಜಾಲತಣದಲ್ಲೂ ಲಭ್ಯವಿದೆ ಸ್ವತಂತ್ರ್ ಪತ್ರಿಕ ದಿಮವನ್ನು ಬೆಂಬಲಿಸಿ ಧನ್ಯವಾದಗಳು
SandalWoodNewsStories_283.mp3,28,ತಸ್ಸೌ
SandalWoodNewsStories_283.mp3,29,ಶೌೂ
SandalWoodNewsStories_283.mp3,30,
SandalWoodNewsStories_283.mp3,31,ತ
SandalWoodNewsStories_283.mp3,32,ಶ
SandalWoodNewsStories_283.mp3,33,
SandalWoodNewsStories_283.mp3,34,
SandalWoodNewsStories_283.mp3,35,ಟರ್
SandalWoodNewsStories_283.mp3,36,ಶ
SandalWoodNewsStories_283.mp3,37,
SandalWoodNewsStories_159.mp3,0,ಆಒಟ್ಯಾವದಾಲಕೆ ಇಡಾ ಮರ ಅಂತಶ್ಶ ನಾ
SandalWoodNewsStories_159.mp3,1,ತಾಡಲೆ
SandalWoodNewsStories_159.mp3,2,ಸುಮಗಾನಿರ್ತಳ್ಳಿ
SandalWoodNewsStories_159.mp3,3,ಸಾಗಲ
SandalWoodNewsStories_159.mp3,4,ಅಕಡಿನೆಯ ಚಲ ಬರ್ತ್ತೆ
SandalWoodNewsStories_159.mp3,5,ಅಂಥಾಂತಕತ್
SandalWoodNewsStories_159.mp3,6,ಪಟ್ಟು ಸ್ರೀಗಂದುತ್ಮಕ್ಕೆ ನೂಡದಗ ಬೇನಿಗಡ ಜಾಲಿಗಿಡ
SandalWoodNewsStories_159.mp3,7,ಇದು ನೋಡುವಾಗ
SandalWoodNewsStories_159.mp3,8,ನಮಬಾಗಿಸ
SandalWoodNewsStories_159.mp3,9,ನಂ್ವಾಗಿನ
SandalWoodNewsStories_159.mp3,10,ವೇನೀಗಡ ನಮ್ಮಲಿಯಷ್ಟ್ ಚನಯ ವರ್ತುದಲ್ಲ
SandalWoodNewsStories_159.mp3,11,ಅಷ್ಟು ಚನಾಗೆ ಮೆಲ್ಲೈನ್ೆಲ್ ಬಲಗಳ ಭಾಹ
SandalWoodNewsStories_159.mp3,12,ಜಾಲಿಹಿದ
SandalWoodNewsStories_159.mp3,13,ಜಾಲಿಹದ ನಮ್ಮಲ್ ಬಲಾಮೆಯ ಮಲ್ಲರ‌ನಲ್ ಬಾದಲ
SandalWoodNewsStories_159.mp3,14,ರಕ್ತ ಚಲ್ಲನ ನಮ್ಮನ್ ಬಂಧಗೆ ಮಲ್ಲೆಂ್ಿಲ್ ಬರದಲ ಸ್ರೀಗಂದ ಕುಣಲೊ ಅಲ್ಲಿಗಿತ್ತ ನಂಗಿಯಲ್ ಜನಯಲ
SandalWoodNewsStories_159.mp3,15,್ ನಂ್ತಲಾ ಯಲ್
SandalWoodNewsStories_159.mp3,16,ಎಕಾಂದೆ ಏನ ಹಿಸಿಲ್ಲಯದಲ್ಲಿ ವ್ಯಾಖ ಸಲಿಗಂದ ನಮ್ಮಲ್ಚನಾಯೈ ಬರ್ತ್ತೊತ್ತಾಂರಯೆ
SandalWoodNewsStories_159.mp3,17,ಪಾ ವಿಷ್ಟೇ
SandalWoodNewsStories_159.mp3,18,ನಮು ಬೇಕಾಗಿದ್ದವು
SandalWoodNewsStories_159.mp3,19,ದೊಡ್ಡು ಬಡ್ಡದಲ್ ಬೇಕೆಯ
SandalWoodNewsStories_159.mp3,20,ಫಿಯ ತಮ್ಮಲ್ಲಿನ್ನೊಂದು ಕೊಷ್ಷಿಗರುತ್ತ
SandalWoodNewsStories_159.mp3,21,್ವಿಗಂದಾ
SandalWoodNewsStories_159.mp3,22,ಘಟಾಯಿ ಬರಕ್ಕೆಷ್ಟು ಸ್ಫ್ಮಾೈರು ಹೋಕುವ ವಂತ
SandalWoodNewsStories_159.mp3,23,ಒಂದರಿಸರ್ಜನೆಯಪ್ಲ ದರೆಜ್ ನೋರ ಹೀಲಿಯರ್ಲೇಶನ್ ಶಿಪ್ಬಿಟ್ುವೆಂ್ ಸೈಸಾತ್ತು ಪ್ಲಾಂಟ್ ವ್ಯಾಲಿ ಮಾತ್ತು ಪ್ಲಾಂಟ್ ಬಯೋಮಾ ಸ ಾಫ್ತಿಪ್ಲಾಂಟದ
SandalWoodNewsStories_159.mp3,24,ಒತದಲ್ಲವೆ ನು ಜಯೆರಿಜ್ ನೋಲೀನಿಯರ್ಿಲೇಶನ್ಸಿ ಪಿಟುವಿನ್ ಸೈಸ್ವಾಪ್ತು ಪ್ಲ್ಾಯಂ್
SandalWoodNewsStories_159.mp3,25,ವ್ಯಾಲಿ ಮಾತ್ತುಿ ಪ್ಲಾಟ್ ಬೊಯಮ ಸಾಫ್ತು ಕ್ಲಾಯಿಟತ್ತಲತು
SandalWoodNewsStories_159.mp3,26,ಅಂದೋಯ
SandalWoodNewsStories_159.mp3,27,ಟ್ಟವಾಗಲಿ ಕಿಸ್ು ದಪ್ಪ ಫೇಕ್ರನಹೆಯಲ್ಲ
SandalWoodNewsStories_159.mp3,28,ನೀವು ನೀರು ಸಂಪ್ನೆ ಹಲ್ವ ಹ್ವರ್ತಾಲ್ ಕುಟರಿಗೆ ಗೊಬ್ಬರಾಪುಟ್ಟಿವೆ
SandalWoodNewsStories_159.mp3,29,ಆ ನಿಲ್ಲ ಹುಟೆಯಗು ಹುಣಪೊಟೆ ಅದಕ್ಕೆ ಬಿಸುಲ್ಲೋವಾದುಕ್ಯ ತಸ್ತನದು ಗತ್ಯಾಗಿಲ ಗ್ಯುಡಿಕ್ಯಾನ ಅಂಗು ನೂಡಿಕೆಂಡಿದೆ
SandalWoodNewsStories_159.mp3,30,ಕ್ಕೆಗಂಬ ಬೆಲೆಹಾಳತೆ ಗಿಡಾ
SandalWoodNewsStories_159.mp3,31,ಅವಾಗೆಯನದತ್ತೆ ಅವುಿ ವೆಶ್ಟೇಟಿಗುರುವತ್ ಜಾಸ್ತ್ಯಂ್ತ ಲಗ್ಯಲ್ಿಸ್ ಗ್ರೋವತುತ್ತಯಲ್ತ
SandalWoodNewsStories_159.mp3,32,ಅಲ ಸೆಕೇಂದ್ರೀ ಮೆಟ ಹೊಲ್ಸು ಮಾಗದಿಲ್ಲ ಹೊ
SandalWoodNewsStories_159.mp3,33,ಅ ಪ್ಲ್ಯಾಂಟು ಸ್ಟರಸ್ ನ ಹೋಗದಿಲ್ಲ
SandalWoodNewsStories_159.mp3,34,ನಮುಗು ಬೇಕೆ ಹಿದ್ದಿನರತೊಂದರೆ ವಾರ್ಕಲ್ಲ
SandalWoodNewsStories_159.mp3,35,ಬೆಳಕಟಿ ಶಾಪುಟ್ಡ ಲಹೊ ಒಳಗಡೆಯನು ಬ್ರೌಲಕಲವೇತಲ ಅಂಹಾದು ಭ್ಯಾಕ್ ಯಜ್ ಚು ಅಂದಿರು ತುಇಚ್ಯ ಒತಯತಿು ಹಾರ್ಕು ಟಪ್ತೆಳ್ಕ್ಯುಟದಮ್ ಸ್ ಗಾಭಾತ ಕರೆತ
SandalWoodNewsStories_159.mp3,36,ಗ ಅದು ಚನಾೈಹೊರುಗ ಕ್ಯಂ್ಪಾಂಗರೆ
SandalWoodNewsStories_159.mp3,37,ಸಾಟೀಯಸ ಮಾಶ್ಚೆ ಐಂಡ್ ಐಟ್ ಯಾಂಪ್ರೇಚ್
SandalWoodNewsStories_159.mp3,38,ಯಲಗಡೆ ದ್ಯವಾನಚತ್ ಕ್ವರ್ಸ್ಥಿರುಬಕ್ಕು ್ಞಾಲ ಬಿಸುಲಿರವೆ
SandalWoodNewsStories_159.mp3,39,ಅವಾಗ್ಯನ ಗಪ್ಗ ಬ್ಲ್ಯಾಂಟು ಯಾಗಡ ತ್ಯವಾರ್ಶಿಲಾ ಮ್ಯಾಲೆ ಮೂವತ್ತಿಟ್ ನವ್ವತ್ತು ಟಿಗ್ರಿಟ್ ಯಪುರಚಯ
SandalWoodNewsStories_159.mp3,40,ಫವಾ ಗಿ ಗಿಡ ಯನ್ ಮಡದೇು
SandalWoodNewsStories_159.mp3,41,ಕ್ಯಾಗೆ
SandalWoodNewsStories_159.mp3,42,ತ್ಯೋರ್ಶೀಲ ಹೋ ಮೇಲೆ ಮೂವತ್ತೆಂಟು ನಾಲಸ್ತ ದಿಹಯುತ ೆಂಪು ರೈಚ್ಛರದೆ
SandalWoodNewsStories_159.mp3,43,ಅವ ಗಿಳ ಇರ್ಮರ್ತ
SandalWoodNewsStories_159.mp3,44,ಎಲಿ ಊವ ವಾಕ ಯಲ್ಲ ಉದುಸ್ತದಾಯಲ್ಲಿ
SandalWoodNewsStories_159.mp3,45,ಸಾಯು ಜಿಸ್ತಮಿನೂ
SandalWoodNewsStories_159.mp3,46,ಇವು ಸಾಪ್ರತ್ತೇಲ
SandalWoodNewsStories_159.mp3,47,್ಯಾಜಂಡೆ
SandalWoodNewsStories_159.mp3,48,ತ್ೇವರಿ್ಷಿಯಳ ಮ್ಯಾಲ್ಬಿಸಲಿದೆ ಅವಗ ಸಂಸನ್ನು ಖಟ್ಡಿಗಳ ನೆಲ್ಲ ಒದುಸ್ತ್ನಾನೆ ತೂರ್ಸ್
SandalWoodNewsStories_159.mp3,49,ಡ್ಡಿಗಾಳ ನೆಲ್ಲ ಒಳಗಸ್ಥುತ ಸಂಸನು ಕಡ್ಡಿದಾನೆ
SandalWoodNewsStories_159.mp3,50,ವಾಗಿಯನ ಮಡ್ತಿು
SandalWoodNewsStories_159.mp3,51,ಒಳಕಡೆಯ
SandalWoodNewsStories_159.mp3,52,ಅಸ್ಯಾಪುಟ್ಟಮ್ಮಯನಲ್ ಬಳೆಕಟ್ೆ
SandalWoodNewsStories_159.mp3,53,ಅದುನ
SandalWoodNewsStories_159.mp3,54,ಎದು ಮಾಡಗಾ್ದು
SandalWoodNewsStories_159.mp3,55,ಒನ್ನು ಸ
SandalWoodNewsStories_159.mp3,56,ಸಾೈಸ್ಥ
SandalWoodNewsStories_159.mp3,57,ಅದಗ ಸೆಕೇಂಡ್ರೀಯ ಮೆಟೋಹಾಲಿಸ್ಸಮುತ್ತೆ
SandalWoodNewsStories_159.mp3,58,ಟಿು್ ಸ್ ನತಿಂಗ್ ಬಟ್ಟ್ ಟಿಫ್ವೆಅನ್ಸು ಮೆಕೆಯನಿಸ ಮಗೆನಿ ಚಿದ್ರ
SandalWoodNewsStories_159.mp3,59,ಟಿ್ಸ್ ನತ್ತಿಂಗ ಬಟ್ ಪಾರ್ಮೇಶಲಾ ಪಾರ್ಟುಡ್ದಂಡೆಕೆಯು ಗಲಿಷ್ಶನ ಫಾಯಿ
SandalWoodNewsStories_159.mp3,60,ಎಲ್ಲು ಬಿಸಿಲೇಚ್ಚಿದೆಯಲ ಅಲ್ಲಿಯನ ಹೆತ್ತಂತ ಅಂದರೆ ಅದು ಸ್ಟಾಪ್ ಮಾರ್ತಿ ಬಳವಣಿಗೆನು
SandalWoodNewsStories_159.mp3,61,ಬದುಸ್ಪೈಯ್ಕು ಬೆಳವನಿಗೆ ಬೇಕೆಗಳದ ಕೂವಾಕ ಎನು ಬ್ಯೇಕೆಗಿಲ್ಲ
SandalWoodNewsStories_159.mp3,62,ವದುಷ್ ವೈ
SandalWoodNewsStories_159.mp3,63,ಬದತ್ವೆ
SandalWoodNewsStories_159.mp3,64,ಬಗುವಂತ ಪ್ೃತ್ತಿಜೀ ವ ಒಳಗಿ ನಾದುಂತುಮ್ಯನ್ ಬದಕು ಬದಕು ಎೆಲ್ಲು ಗೆಲ್ಲೂ ಸ್ೋರ್ಹೊಳ
SandalWoodNewsStories_159.mp3,65,ಹೀ್ಜಿಮ್ ಮೋಳಸು ತಿಮ್ಬನ್ ಅಂಗೆ ಪ್ರತಿಯು ಸೃಶ್ಯಿಯಾಗುನೂ
SandalWoodNewsStories_159.mp3,66,ುಮ ್ ಯಲ್ಲದಿಯಂದ ಕೆಲ್ಲನಿಯೂ
SandalWoodNewsStories_159.mp3,67,ಅವಾಗದಿ ಎಲ್ ಮರ್ದುತ್
SandalWoodNewsStories_159.mp3,68,ಗಕಾಲಬೇ ಬದುತ್ಬೈ
SandalWoodNewsStories_159.mp3,69,ಅವಾಗೆಯನ ಮನ್ಟುತ್ವದೋ ಗಳವಡಿಗೆ ನಲ್ಲ ಸ್ಠಾಪ್ ಮಾರಿದು ತೂವಕಾಯಿಯನ್ ಉಸ್ಥಾಪ
SandalWoodNewsStories_159.mp3,70,ವಾಗ ಭದುಕ್ಭಯಕೆಲ್ಲಿಕ್ಕೆ ಅವುದು ವಿಫ್ೆಲ್ಸು ಮೆಕೆಲಿಸಮ್ಮತ್ತೆ
SandalWoodNewsStories_159.mp3,71,ಕೇಂದ್ರಿ ಮೆಟವಲಿಸಿದ ಮುತೆಯ
SandalWoodNewsStories_159.mp3,72,ದ ತಿಂಬಟ್ಟ
SandalWoodNewsStories_159.mp3,73,ಎಲಮ
SandalWoodNewsStories_159.mp3,74,ಫಾರ್ಮಿಶಯನ ಫಾರ್ಟುಡ್ ೆಂಡಕ್ಕೆ ಮಬಲೆಶನ ಪಾಯಿ
SandalWoodNewsStories_159.mp3,75,ಒಳಗಳೇ ಆಟುಡ್ ಪಾರ್ವಿಷ್ಯಮ್ ಸ್ಥಾಟ
SandalWoodNewsStories_159.mp3,76,ಅಲ್ಕ್ ನಾ ವ್ಯಲತುಖ್ಯೆಟ್ಸ್ ಜೋಂತರೆಯತ್ಲಿ ಹಜಯಗರಾಂತ್ಯಲ್ಲಿ ಅದರ ಎಣ್ನಿರ್ ತಗೆದರ ಇವತ್ತು ಜಾಹಿತಿಕ್ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ದೊಡ್ಡ ಬೆಲೆಯದ
SandalWoodNewsStories_159.mp3,77,ತಿಂಗ ಯೋತನ ಆವ್ಯಲೆ ಪ್ ಮಾಡಣ
SandalWoodNewsStories_159.mp3,78,ಇಂಗಾಗೆ ಎಲ್ಲಯ ಉಂ್ತರೆ ನಮ್ಮು ಭಯಲಿ್ಸೀಮೆ ಜನಕ್ಯ ವ ಎಂದನು ತ್ತಪ್ಪತ ನಿರ್ಧಾರಷ್ಟು ಹೊಂಡಿವಲು
SandalWoodNewsStories_159.mp3,79,ಇರು ಶುಮುದ್ದಲ್ಲರೂ
SandalWoodNewsStories_159.mp3,80,ಅ ಅವರು ಗೆತ್ತರ ಪುಣ್ಣವಂತು
SandalWoodNewsStories_159.mp3,81,ದ ಶ್
SandalWoodNewsStories_159.mp3,82,ಅಮಲ ಮಲವೂ ಬಡವನೌನಲ್
SandalWoodNewsStories_159.mp3,83,ಒಂದಾಕಿಯಂಟ ಹಿರು ಜುಮಿನವ್
SandalWoodNewsStories_159.mp3,84,ವಿಂಗಾಯಿಯೆ ಯುವತ್ತು ನಮುಯೆ ಭೂ ಸಂಪ್ಪನ್ನು ಮೂಲಯವೆ
SandalWoodNewsStories_159.mp3,85,ಅ್
SandalWoodNewsStories_159.mp3,86,ದುಟ್ಲಾಜಿರ್
SandalWoodNewsStories_159.mp3,87,ಹಿಂಗಾಗಿ ಎಲ್ಲೆ ಉಂ್ತರೆ ಗುವತ್ತು ನಮ್ಮಲಿ ಪರ್ತಕಂತ ಕಾಡು ಪ್ರವೇದ ಹಳನೆ ಬೇದೆ
SandalWoodNewsStories_159.mp3,88,ಇವು ನಾೌಸಲ್
SandalWoodNewsStories_159.mp3,89,ರಾತ್ರ ಚುಲ್ದನ ಕೂಡಮವು
SandalWoodNewsStories_159.mp3,90,್ಟೋಕಿಡೆಯ
SandalWoodNewsStories_159.mp3,91,ಓ ಪರ್ಚಿಲಾಗುಲೂ
SandalWoodNewsStories_159.mp3,92,ಜಿ ಯಾತ್ರೆಯದೆ ವತ್ತು ಚಲ್ನ ಎಲು ಪ ಗೊಂಗರೆ
SandalWoodNewsStories_159.mp3,93,ನ್ಯೂ ಲೈಕ್ ಅದನಾ ಯಾರಡೂ
SandalWoodNewsStories_159.mp3,94,ಬೇಶಿಗಿಯನ್ನ್ ದಾರ್ಸ್ ಬೂಟ್ರಯ ಮೂರ್ವೇರ್ ಪೆಸಿಗಿ ನಿವೇನು ಮಾಡದಬಕ್ಕೆಗಲ ಬೇಲಿಗೆಡಕ್ ನಯೂರ್ಯಾತರ್ ನೆಯಾರ್ಲ ಮಲ್ಲಾಹ ಜಾಲಿಗಿಡತ್ ನೀಲ್ಾತ್ತ ತಮ್ಮೆ ಶಸ್ತ್ಯಾದ
SandalWoodNewsStories_159.mp3,95,ವೇನಿಗುಡ ಜಾಲಿಗಳ ಇದ್ದೈಂಗಯನ್ು
SandalWoodNewsStories_159.mp3,96,ಮತ್ತಾದಕ್ಕಿಲ್ತನು ಖಟೀಳನಬಯೆ
SandalWoodNewsStories_159.mp3,97,ಕೊಲ್ಲು ಬುಡ್ಡಾ ಪುರುಚಲು ಕಾರಣೆ ಬಳತ ಕಂತ್ವ ಸ್ಯ
SandalWoodNewsStories_159.mp3,98,ಗಾಯೆ ನುವತ್ತೇನ್ನಿದ ಅಂತೋಂದರಯೆ
SandalWoodNewsStories_159.mp3,99,ದು ಎನ್ನೋರು ನಮಗೆಯ ಬೆಳಲಿ್ಕೇಲ್ಲಿ ಲೇಜಿಮಾನರೆ ದ್ಯಾಡು ಸಾರದ ಒಂದೆಎಡ ಕಾನೂನ ತಿದ್ತು ಪಡಾಗಿದು
SandalWoodNewsStories_159.mp3,100,ಋ್ಷ್ಯಶತ್ಮಾನಿಗಳಿಂದ ಅದಮ್ಮೇಲ್ಲಿ ಏಕ ಸೊಹ್ಮಿತವ ಸಾಜ್
SandalWoodNewsStories_159.mp3,101,ನೂಳುರ ಎಂಬಕ್ತೆಯಾಡದ ಒಳ
SandalWoodNewsStories_159.mp3,102,ಮಲೆಯ ಅಜ್ನುಳೂರ ತೊಂಬತ್ರ ರಶಕರದಲ್ಲೇ ಡಇಪ್ಪು ಸುಲ್ತನ್ ದಿರಿಕೆಂಡ ಬ್ರಿಟಿಶ್ಯರೂ ಮಾಡೆಂತದ್ು
SandalWoodNewsStories_159.mp3,103,ಜಿಷ್ಯರು ಹುಡಲೊ ಶತ್ಮಾನ್ ಗಳ ಆಳಿದು ಮತ್ತು ಸ್ವಾತಂತ ರ್ಶಿಕ
SandalWoodNewsStories_159.mp3,104,ನಂತಹ ಫೂರನ ಅದೇ ಕಾನು ಖಂಟಿದ್ಯು ಅಕ್ಕಯೆಂತ್ ಹೋಸು ್ಯಾರ್ಶ್ಟ್ ಒಂದ ಅಡಕ್ಕಾನೂತ್ಯರೆ ಹಳ ಯ
SandalWoodNewsStories_159.mp3,105,ಸಲ್ಕಾರ್ ಕೂಡನವು ಇವತ್ತು ಎನ್ನೆಂಬಪ ಬೀಭಿಯಾಲ್ತ ೈವ್ಯಾತಾ ಬೇಕರ್ ನೋಟ್ಮರ್ಕೆಯರ್ ರಿಕರ್ಮಡಿಕೆಯಡದೆ
SandalWoodNewsStories_159.mp3,106,ಎನ್ಯಂ ಪೀವಿಯಲ್ತ
SandalWoodNewsStories_159.mp3,107,ನ್ಯಾಸ ನಲ್ ಮೆಟ್ಸ್ ನಲ್ ಪಬ್ಲ್ಯಾಂಡ್ ಡೌಲಪ್ಮಿಟ್ ಓೋರ್ಡಂತಮ್ ರಾಷ್ಟ್ರೀಯ ಔಷಗೀೂ ಸುಸ್ಯಗಳ ಎಗಿರುದ್ಯಮಂಡಲೆಯಂತಇದೆ ಎಕರ ಇಪ್ಪತ್ತಾಡುವರಿ ಸರು ಸಾಯಧನ
SandalWoodNewsStories_159.mp3,108,ದೆಕ್ಕರೆ ಸರಿಗಂ್ದಬಳೈಗೆಮ
SandalWoodNewsStories_159.mp3,109,ಎನ್ದಿಯಂ ತ್ವಿವಿ
SandalWoodNewsStories_159.mp3,110,ಒಂದೇ ಕ್ರೆಗ್ ಯಕ ಸರ್ಕಾರ್ದ ಇನ್ ಸೌಲಪ್ಯಿದವಲ್ಲೇಖೆ
SandalWoodNewsStories_159.mp3,111,ಪತ್ತಿಾಡುವರಿ ಸವರ ಶಾಯಧೂನ
SandalWoodNewsStories_159.mp3,112,ಎನ್ನಂ ಪೀವಿ ಅನುಬರು ಜೀಲ್ಲಿ ಹೂಗಲ್ಮಳೆಲು
SandalWoodNewsStories_159.mp3,113,ಯಹ್ಯಗ ಇಪ್ಪತ್ತೇಾರಲಂಟಾಯ
SandalWoodNewsStories_159.mp3,114,ಒಲ್ಟೈಮ್ ಸಾಕ್
SandalWoodNewsStories_159.mp3,115,ಮತ್ತುಬರ ಪೊಟ್ರೆಜ್ಞಾತ ೇಗೈಇಡ ಅಲಾ ಲಾರ್ಯ ಹೊಸಿ ಯನ್ ಚೂರ್ಪನವು ಮುಲ್ಲೂರ್ ಗಿಳಾೈಯಚ್ಸುತ್ತಲ
SandalWoodNewsStories_159.mp3,116,ಆಮಲೆ ಒಳ್ಳೆ ಹುಣುಮಟ್ಟದು ಸುಸಿಯಾರಿ ನಿಲೈಕ್ೆಯಲ್ ಶಿಕ್ರ ಅಲಿತ್ತುವಾರ್ಡ
SandalWoodNewsStories_159.mp3,117,ಅಥವಾ ಪ್ರವೆಟ್ ನಿಲ್ ಚಿಕ್ಕ್ ಅಲ್ತನ ತ್ಯಕಾಡ ನಮ್ನತ ರತುವಂದಂದು ಪೂವತ್ತೇಲ್ರ್ಪಕೊಲ್ಲಗಿ
SandalWoodNewsStories_159.mp3,118,ಮುನ್ನೂರ್ ಗೆಳ
SandalWoodNewsStories_159.mp3,119,್ ಯಸ್ಟ್ ಘರ್ಚಾಯಿತು
SandalWoodNewsStories_159.mp3,120,ಬತ್ತುವರಿ ಸಾವಿರ
SandalWoodNewsStories_159.mp3,121,ಗೋರ್ಮಿಟ್ಯಸ್ಸ್ ವರ್ತಲ
SandalWoodNewsStories_159.mp3,122,ಇಪ್ಪತ್ತ್ಾಡುವರಿ ಸಾರ
SandalWoodNewsStories_159.mp3,123,ಅಂದಾಯ ಧಿವಯಲ ಕಟ್ಟದೊ್ದ
SandalWoodNewsStories_159.mp3,124,ಹದ್ದುವರು ಸಾವಿರದ ಅಲಪಟ್ತಾಗೆಯು ಹತ್ಯಾರ ಉಲಿನಾ ರವಗೆ ಹಿನಒರಜು ಹುಲ್ಲೇತೆ ಕನ್ನೆಯರು ಸಾರಹ್ವಜ್ೇಮ್ರನಗುಳು ಕಲ್ತೊಂದು ಲೇಪ್ರಾಮಿಯನ್ನೆನಮ್ಬಲ್ಗಿ ವಾ್ಮ್ ಜೊಲೆಜಲೆ ಒಳ್ಳ ನಸ್ಸಿಕೊಂಡ್ುತ ಬತ್ದ
SandalWoodNewsStories_159.mp3,125,ಆ ನಮುವೆಯ ಅತ್ತ ನೇರ್ ಸೌ ಊ ಹೆಂಡುತ್ತದೆ
SandalWoodNewsStories_159.mp3,126,ಜ
SandalWoodNewsStories_159.mp3,127,ಅಮ್ಲೆ ಆ
